"","id_footbal_team","Player","MP","Starts","Min","90s","goal 90","assit 90","G-p 90","PK","PKatt","CrdY","CrdR","Gls","Ast","G+A","G-PK","G+A-PK","Sh.x","Shot on Target","SoT%","Sh/90","SoT/90","G/Sh","G/SoT","Dist","FK","total completed","total tempted"," total %completed ","total distance","progressive distance","short completed","short attempted","short%","mediumm completed","medium attempted","%medium","long complted","long attempted","long %","xA","KP","1/3.x","PPA","CrsPA","Prog.x","SCA","SCA90","PassLive","PassDead","Drib","Sh.y","Fld","Def","GCA","GCA90","ATG in play","ATG not in play","ATG drib","ATG shot","ATG fouls","ATG finalized","Tkl","TklW","Def 3rd.x","Mid 3rd.x","Att 3rd.x","#contrs opponents","Att.x","Tkl%","Past","Press","Succ.x","%","Pressin def","Press mid","Press att","Blocks","Sh","ShSv","Pass","Int","Tkl+Int","Clr","Err","Touches","Def Pen","Def 3rd.y","Mid 3rd.y","Att 3rd.y","Att Pen","Live","Succ.y","Att.y","Succ%","#Pl","Megs","Carries","TotDist","PrgDist","Prog.y","1/3.y","CPA","Mis","Dis","Targ","Rec","Rec%","prog. ric.","2CrdY","Fls","sub_fouls","Off","Crs","OG","Recov","Won","Lost","Won%"
"310","10","Federico Bernardeschi",27,8,972,10.8,0,2,0,0,0,3,0,0,0.19,0.19,0,0.19,13,6,46.2,1.2,0.56,0,0,17.4,0,455,590,77.1,8470,2651,195,219,89,185,219,84.5,60,109,55,2.1,22,42,15,6,38,40,3.7,21,14,2,0,3,0,5,0.46,5,0,0,0,0,0,11,5,6,4,1,4,22,18.2,18,120,31,25.8,34,50,36,12,3,0,9,13,24,13,0,714,32,151,320,303,36,638,20,34,58.8,22,3,501,3016,1569,66,22,9,17,18,577,498,86.3,59,0,13,18,2,42,0,77,8,8,50
"311","10","Federico Chiesa",30,28,2210,24.6,8,8,8,0,0,3,1,0.33,0.33,0.65,0.33,0.65,60,25,41.7,2.44,1.02,0.13,0.32,17.7,0,626,808,77.5,11214,3484,303,354,85.6,235,293,80.2,77,118,65.3,6.5,45,45,41,17,82,86,3.5,60,6,8,6,2,4,16,0.65,11,0,2,1,1,1,58,40,24,20,14,22,50,44,28,397,131,33,137,147,113,27,1,0,26,11,69,21,0,1100,22,165,457,579,122,1050,35,62,56.5,36,3,821,5113,3331,159,45,44,36,42,1006,789,78.4,132,0,30,36,11,62,0,131,6,34,15
"312","10","Felix Correia",1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,87.5,97,37,3,4,75,3,3,100,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,3,2,0,0,0,0,0,0,0,0,8,0,3,3,4,0,7,0,0,0,0,0,6,31,18,0,0,0,0,0,7,5,71.4,0,0,1,0,0,0,0,2,0,0,NA
"313","10","Giacomo Vrioni",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,14,4,1,1,100,0,0,0,0,0,0,0.1,1,0,0,0,0,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,2,2,3,0,0,0,0,0,2,18,16,1,0,1,1,0,2,2,100,1,0,0,0,0,0,0,1,0,0,NA
"314","10","Gianluca Frabotta",15,8,689,7.7,0,1,0,0,0,5,0,0,0.13,0.13,0,0.13,4,2,50,0.52,0.26,0,0,17.1,0,403,484,83.3,6975,2232,168,186,90.3,199,226,88.1,29,52,55.8,1.2,5,18,5,3,36,15,1.96,13,1,1,0,0,0,2,0.26,2,0,0,0,0,0,7,6,4,2,1,2,12,16.7,10,98,26,26.5,38,36,24,15,2,0,13,12,19,17,0,557,23,159,251,174,18,490,5,11,45.5,5,0,343,1491,801,34,9,3,6,8,402,369,91.8,27,0,12,2,0,31,0,64,13,15,46.4
"315","10","Gianluigi Buffon",8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,304,84.9,6266,3393,65,65,100,122,122,100,67,113,59.3,0,0,1,0,0,0,2,0.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,293,317,1,0,0,249,0,0,0,0,0,184,625,332,0,0,0,0,0,186,184,98.9,0,0,0,1,0,0,0,34,0,0,NA
"316","10","Giorgio Chiellini",17,16,1386,15.4,0,1,0,0,0,4,0,0,0.06,0.06,0,0.06,6,0,0,0.39,0,0,0,10.8,0,1004,1093,91.9,22088,6177,243,250,97.2,576,601,95.8,177,225,78.7,0,1,75,2,0,52,11,0.71,9,0,0,1,1,0,2,0.13,1,0,0,1,0,0,16,11,13,3,0,4,13,30.8,9,114,49,43,75,36,3,27,16,0,11,21,37,65,1,1227,185,583,663,51,13,1184,3,4,75,3,0,787,4286,2236,43,11,0,0,4,939,925,98.5,6,0,19,15,1,1,1,118,36,16,69.2
"317","10","Juan Cuadrado",30,26,2175,24.2,2,10,1,1,1,9,1,0.08,0.41,0.5,0.04,0.46,18,6,33.3,0.74,0.25,0.06,0.17,17.7,0,1491,1798,82.9,30150,8837,522,591,88.3,728,799,91.1,229,371,61.7,7.2,58,76,37,8,150,110,4.55,65,24,12,1,7,1,17,0.7,10,4,1,0,2,0,42,21,24,13,5,14,40,35,26,287,84,29.3,134,93,60,35,2,0,33,31,73,22,1,2048,45,471,963,750,72,1827,56,77,72.7,58,4,1459,6840,4514,215,51,32,24,32,1658,1516,91.4,91,0,33,65,3,92,0,166,13,23,36.1
"318","10","Leonardo Bonucci",26,23,2028,22.5,2,0,2,0,0,4,0,0.09,0,0.09,0.09,0.09,16,3,18.8,0.71,0.13,0.13,0.67,12.9,0,1339,1486,90.1,31149,9941,283,296,95.6,760,798,95.2,287,377,76.1,0.6,3,91,6,1,76,9,0.4,8,1,0,0,0,0,1,0.04,1,0,0,0,0,0,24,15,12,11,1,7,17,41.2,10,147,53,36.1,73,66,8,37,17,0,20,18,42,84,0,1670,238,831,897,59,20,1610,4,5,80,4,0,1073,5428,3184,49,7,0,7,2,1299,1272,97.9,8,0,21,16,3,2,0,161,39,14,73.6
"319","10","Manolo Portanova",2,1,70,0.8,0,0,0,0,0,1,0,0,0,0,0,0,5,2,40,6.43,2.57,0,0,20.5,1,21,23,91.3,286,45,12,12,100,8,10,80,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,1,0,1,14,9,64.3,1,8,5,3,1,0,2,0,3,0,0,40,1,12,20,12,2,39,0,0,0,0,0,26,151,99,4,1,0,0,1,37,28,75.7,3,0,2,3,0,0,0,3,1,0,100
"320","10","Matthijs de Ligt",27,25,2220,24.7,1,1,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,19,6,31.6,0.77,0.24,0.05,0.17,11.4,0,1587,1702,93.2,33978,9339,420,447,94,886,918,96.5,268,319,84,0.6,9,98,7,2,69,25,1.01,19,1,1,3,1,0,5,0.2,4,0,0,1,0,0,33,19,20,12,1,13,20,65,7,229,77,33.6,114,103,12,38,15,0,23,28,61,100,0,1923,264,860,1069,103,30,1875,5,7,71.4,6,0,1342,7145,3291,80,15,0,6,4,1463,1432,97.9,3,0,40,23,1,5,0,218,65,30,68.4
"321","10","Mattia De Sciglio",1,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.75,0,0,0,20.1,0,9,12,75,183,15,3,4,75,4,4,100,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33.3,3,0,0,1,0,0,1,0,0,1,0,15,0,5,4,7,3,15,0,0,0,0,0,10,50,20,1,0,1,0,0,14,13,92.9,4,0,1,0,0,1,0,0,0,0,NA
"322","10","Merih Demiral",15,10,940,10.4,0,1,0,0,0,1,0,0,0.1,0.1,0,0.1,7,2,28.6,0.67,0.19,0,0,10.3,0,592,636,93.1,11762,3395,182,195,93.3,342,351,97.4,64,81,79,0.1,1,19,0,0,21,6,0.57,4,0,0,2,0,0,1,0.1,0,0,0,1,0,0,17,11,12,5,0,3,9,33.3,6,106,31,29.2,61,37,8,18,8,0,10,12,29,39,0,729,111,396,335,29,12,706,3,3,100,3,0,448,2063,776,16,5,0,1,3,543,532,98,3,0,11,1,2,0,0,82,25,8,75.8
"323","10","Nicolo Fagioli",1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,94.4,284,108,7,7,100,10,10,100,0,1,0,0,0,3,0,0,3,1,4.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,40,1,3,1,1,0,0,1,0,0,0,0,21,2,5,14,2,0,20,2,2,100,2,0,20,93,57,2,0,0,0,0,18,17,94.4,1,0,1,2,0,0,0,2,0,2,0
"324","10","Opponent Total",38,418,3420,38,36,21,30,6,9,85,2,0.95,0.55,1.5,0.79,1.34,423,114,27,11.13,3,0.07,0.26,19.2,22,14424,17518,82.3,276182,89564,6065,6727,90.2,6021,6904,87.2,2043,3206,63.7,23.1,301,1097,279,71,1100,663,17.45,487,50,42,29,42,13,59,1.55,39,3,2,4,9,2,615,358,299,221,95,199,626,31.8,427,5645,1428,25.3,1967,2370,1308,583,174,1,409,458,1073,729,10,21577,2751,7252,9817,5899,754,19916,333,556,59.9,363,31,13488,71407,39647,1630,520,148,383,434,16827,14428,85.7,1117,1,493,489,40,419,1,2557,395,464,46
"325","10","Paulo Dybala",20,14,1132,12.6,4,3,4,0,0,0,0,0.32,0.24,0.56,0.32,0.56,52,15,28.8,4.13,1.19,0.08,0.27,18.7,5,578,705,82,10089,2224,299,328,91.2,185,218,84.9,75,126,59.5,2.9,31,43,26,4,68,62,4.93,37,10,5,5,5,0,3,0.24,2,0,0,1,0,0,15,11,3,7,5,2,12,16.7,10,205,57,27.8,26,83,96,16,0,0,16,3,18,1,0,892,3,67,401,477,67,800,27,43,62.8,27,3,615,3072,1509,91,29,12,37,26,825,698,84.6,119,0,10,30,4,24,0,58,1,11,8.3
"326","10","Radu Dragu?in",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,19,19,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,100,0,0,2,1,0,0,0,0,0,0,NA
"327","10","Rodrigo Bentancur",33,27,2324,25.8,0,4,0,0,0,8,1,0,0.15,0.15,0,0.15,15,5,33.3,0.58,0.19,0,0,22.9,0,1651,1851,89.2,32407,8150,615,668,92.1,782,841,93,234,298,78.5,2.6,30,168,19,5,171,66,2.56,50,9,0,1,1,5,13,0.5,11,0,0,0,0,2,74,45,27,38,9,15,54,27.8,39,537,158,29.4,169,274,94,56,16,0,40,48,122,45,1,2122,115,564,1303,385,15,2058,25,39,64.1,27,1,1457,6986,3313,99,40,4,16,23,1585,1509,95.2,35,1,45,28,2,8,0,297,31,26,54.4
"328","10","Squad Total",38,418,3420,38,76,59,68,8,10,80,6,2,1.55,3.55,1.79,3.34,587,204,34.8,15.45,5.37,0.12,0.33,16.1,23,19971,23047,86.7,392138,115399,7400,8192,90.3,9422,10266,91.8,2860,3915,73.1,51.4,456,1438,378,93,1555,1000,26.32,726,80,68,59,47,20,135,3.55,98,4,8,14,6,5,626,395,284,252,90,192,555,34.6,363,5048,1517,30.1,1648,2183,1217,543,129,1,414,370,996,657,7,27094,2815,8479,13444,6945,1189,25535,412,629,65.5,428,27,18576,98435,53812,2085,625,263,425,418,22414,19971,89.1,1585,2,505,473,94,517,2,2897,465,396,54
"329","10","Weston McKennie",34,18,1702,18.9,5,2,5,0,0,5,0,0.26,0.11,0.37,0.26,0.37,29,14,48.3,1.53,0.74,0.17,0.36,10.1,0,667,784,85.1,11003,2253,337,373,90.3,255,298,85.6,54,72,75,2.8,24,39,17,1,51,53,2.8,44,0,4,4,1,0,4,0.21,3,0,0,1,0,0,45,28,14,25,6,14,37,37.8,23,413,105,25.4,100,209,104,26,6,0,20,23,68,25,0,1000,37,183,517,354,81,980,13,22,59.1,16,0,611,2935,1593,65,28,6,29,28,895,707,79,135,0,44,7,4,15,0,128,34,28,54.8
"330","10","Wojciech Szczesny",30,30,2677,29.7,0,1,0,0,0,0,0,0,0.03,0.03,0,0.03,0,0,0,0,0,0,0,0,0,910,1015,89.7,23298,12080,186,186,100,444,449,98.9,279,376,74.2,0.1,1,4,0,0,1,2,0.07,2,0,0,0,0,0,2,0.07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1076,935,1066,10,0,0,866,2,2,100,2,0,589,2637,1440,0,0,0,0,0,607,606,99.8,0,0,0,1,0,0,0,134,0,0,NA
"331","11","?tefan Radu",31,30,2458,27.3,0,3,0,0,0,2,0,0,0.11,0.11,0,0.11,6,0,0,0.22,0,0,0,11.7,0,1361,1623,83.9,26824,10436,490,550,89.1,666,746,89.3,189,294,64.3,1.4,18,147,28,11,148,38,1.39,37,0,1,0,0,0,6,0.22,6,0,0,0,0,0,44,23,24,17,3,18,39,46.2,21,247,109,44.1,131,89,27,40,15,0,25,45,89,81,2,1862,151,729,945,320,9,1799,14,18,77.8,14,0,1193,6715,3707,136,43,1,8,9,1318,1287,97.6,10,0,20,21,1,43,0,255,47,28,62.7
"332","11","Adam Marusic",36,33,2966,33,2,3,2,0,0,3,0,0.06,0.09,0.15,0.06,0.15,27,12,44.4,0.82,0.36,0.07,0.17,14.5,0,1352,1619,83.5,24779,7562,593,667,88.9,560,634,88.3,172,256,67.2,2.2,32,68,28,17,90,58,1.76,50,1,1,5,0,1,6,0.18,5,0,0,1,0,0,50,28,29,18,3,19,41,46.3,22,309,93,30.1,139,117,53,56,6,0,50,48,98,66,1,1912,111,605,911,550,66,1721,27,54,50,28,1,1216,7369,3968,160,49,10,18,23,1411,1241,88,107,0,19,17,4,50,1,232,43,25,63.2
"333","11","Andreas Pereira",26,3,543,6,1,2,1,0,0,7,1,0.17,0.33,0.5,0.17,0.5,14,5,35.7,2.32,0.83,0.07,0.2,21.5,0,195,287,67.9,4034,1267,76,97,78.4,80,108,74.1,38,69,55.1,2,13,33,9,1,28,17,2.82,9,8,0,0,0,0,2,0.33,2,0,0,0,0,0,3,1,0,3,0,1,9,11.1,8,140,31,22.1,23,77,40,13,0,0,13,4,7,4,0,362,5,43,174,170,18,323,11,18,61.1,11,0,259,1496,817,37,12,3,13,11,334,245,73.4,46,1,13,8,3,24,0,49,4,17,19
"334","11","Bastos",2,0,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,42,92.9,647,160,18,20,90,16,17,94.1,3,3,100,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,0,1,0,1,23,9,39.1,15,7,1,3,0,0,3,0,4,1,0,53,7,28,20,8,2,51,2,4,50,2,0,37,155,69,2,1,0,0,2,36,35,97.2,1,0,1,4,0,0,0,8,1,0,100
"335","11","Ciro Immobile",35,34,2849,31.7,20,6,16,4,8,4,1,0.63,0.19,0.82,0.51,0.69,114,44,38.6,3.6,1.39,0.14,0.36,16,0,663,888,74.7,9810,1877,373,465,80.2,179,248,72.2,60,88,68.2,6.7,54,31,31,2,62,120,3.79,84,2,11,13,9,1,18,0.57,9,0,1,3,4,1,15,9,5,3,7,5,23,21.7,18,440,129,29.3,54,159,227,15,0,0,15,5,20,6,0,1241,10,116,475,722,231,1209,32,49,65.3,37,2,882,4428,2282,128,35,36,76,58,1621,993,61.3,304,0,37,44,30,20,0,151,27,56,32.5
"336","11","Danilo Cataldi",19,4,568,6.3,0,0,0,0,0,4,0,0,0,0,0,0,6,2,33.3,0.95,0.32,0,0,19,0,356,432,82.4,6477,2137,146,156,93.6,160,180,88.9,42,84,50,0.2,4,35,8,2,40,13,2.06,9,2,1,0,0,1,1,0.16,1,0,0,0,0,0,9,7,2,5,2,2,21,9.5,19,125,34,27.2,34,66,25,6,1,0,5,9,18,4,0,470,18,119,255,123,7,427,8,10,80,8,0,295,1637,809,33,9,1,5,1,342,323,94.4,16,0,9,5,0,12,0,67,2,5,28.6
"337","11","Denis Vavro",1,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,100,320,84,5,5,100,12,12,100,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,50,3,1,0,0,0,0,0,0,0,3,0,22,5,12,11,0,0,22,0,0,0,0,0,13,93,49,2,0,0,0,0,13,13,100,0,0,0,0,0,0,0,4,0,1,0
"338","11","Djavan Anderson",3,1,72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,33,72.7,299,70,17,19,89.5,6,9,66.7,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,1,10,1,7,2,2,0,0,2,0,0,0,0,38,1,6,18,18,0,31,0,1,0,0,0,26,168,78,6,1,0,1,1,25,20,80,1,0,1,1,0,1,0,10,1,0,100
"339","11","Felipe Caicedo",25,9,929,10.3,8,0,7,1,1,5,0,0.78,0,0.78,0.68,0.68,30,11,36.7,2.91,1.07,0.23,0.64,12.1,0,200,267,74.9,2833,644,121,146,82.9,56,79,70.9,12,18,66.7,0.7,11,21,4,0,19,25,2.42,16,0,5,1,3,0,0,0,0,0,0,0,0,0,13,8,5,5,3,1,10,10,9,169,52,30.8,30,80,59,10,2,0,8,2,15,3,0,383,4,33,191,182,58,375,13,17,76.5,13,1,249,970,449,20,6,6,23,18,469,300,64,88,0,26,17,8,0,0,44,31,28,52.5
"340","11","Francesco Acerbi",32,32,2813,31.3,0,1,0,0,0,9,1,0,0.03,0.03,0,0.03,8,0,0,0.26,0,0,0,13.1,0,1804,2035,88.6,38632,10443,558,605,92.2,867,918,94.4,344,456,75.4,1,12,115,20,9,99,32,1.02,27,1,0,2,0,2,4,0.13,4,0,0,0,0,0,54,38,35,16,3,11,37,29.7,26,350,146,41.7,201,119,30,51,19,0,32,63,117,156,1,2382,348,1231,1170,195,19,2279,11,12,91.7,11,0,1448,9811,5208,116,32,1,14,8,1592,1549,97.3,22,1,31,25,2,26,0,366,77,26,74.8
"341","11","Gonzalo Escalante",24,4,733,8.1,0,1,0,0,0,5,0,0,0.12,0.12,0,0.12,7,3,42.9,0.86,0.37,0,0,22,0,427,483,88.4,7985,1797,165,183,90.2,209,231,90.5,48,58,82.8,0,1,42,4,0,34,12,1.47,9,0,0,1,1,1,3,0.37,2,0,0,1,0,0,28,19,11,15,2,9,30,30,21,170,62,36.5,71,86,13,12,2,0,10,9,37,23,0,569,20,159,372,71,3,561,8,9,88.9,8,0,345,1829,900,40,14,0,2,5,374,351,93.9,12,0,14,9,0,0,0,118,16,18,47.1
"342","11","Jean-Daniel Akpa-Akpro",32,6,1056,11.7,0,1,0,0,0,9,0,0,0.09,0.09,0,0.09,12,1,8.3,1.02,0.09,0,0,15.5,0,288,354,81.4,4897,953,150,175,85.7,106,124,85.5,25,34,73.5,0.9,12,17,8,0,28,19,1.62,14,0,1,0,1,3,1,0.09,1,0,0,0,0,0,46,28,15,26,5,9,27,33.3,18,354,109,30.8,107,178,69,32,6,0,26,19,65,14,0,518,22,122,291,143,24,500,20,27,74.1,20,4,333,1606,693,28,10,3,18,17,364,286,78.6,39,0,31,12,0,1,0,92,9,9,50
"343","11","Joaquin Correa",28,25,1933,21.5,8,3,7,1,1,3,1,0.37,0.14,0.51,0.33,0.47,54,22,40.7,2.51,1.02,0.13,0.32,13.4,0,596,725,82.2,9663,1787,312,354,88.1,198,235,84.3,62,84,73.8,2,28,39,20,0,53,86,4,54,3,11,6,11,1,16,0.74,6,1,5,1,2,1,17,10,4,9,4,6,25,24,19,339,108,31.9,37,155,147,13,0,0,13,9,26,7,0,1034,11,72,444,600,149,990,33,70,47.1,37,3,798,3948,2343,132,39,16,75,57,1164,837,71.9,246,1,24,52,5,9,0,93,11,33,25
"344","11","Lucas Leiva",32,30,2131,23.7,0,0,0,0,0,10,0,0,0,0,0,0,12,3,25,0.51,0.13,0,0,23,0,1295,1491,86.9,24857,7720,486,539,90.2,617,684,90.2,174,220,79.1,0.3,6,184,13,2,153,28,1.18,26,1,0,0,0,1,1,0.04,1,0,0,0,0,0,70,45,37,31,2,29,92,31.5,63,505,171,33.9,203,262,40,28,1,0,27,45,115,46,0,1710,79,509,1080,210,11,1661,6,14,42.9,6,0,1017,4995,2600,89,27,0,7,15,1159,1106,95.4,22,0,47,25,1,7,0,320,53,44,54.6
"345","11","Luis Alberto",34,33,2618,29.1,9,2,9,0,0,5,0,0.31,0.07,0.38,0.31,0.38,69,29,42,2.37,1,0.13,0.31,20.3,3,1520,1941,78.3,28480,11070,640,728,87.9,617,741,83.3,230,401,57.4,8.2,82,261,89,9,289,144,4.95,110,24,4,3,2,1,5,0.17,4,0,1,0,0,0,43,32,17,18,8,14,66,21.2,52,537,155,28.9,131,275,131,38,2,0,36,21,64,12,0,2262,19,336,1277,931,67,2015,50,83,60.2,57,7,1621,10877,7515,324,141,17,43,51,1821,1626,89.3,128,0,20,36,2,37,0,257,9,19,32.1
"346","11","Luiz Felipe",14,10,909,10.1,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0.3,0,0,0,15.2,0,500,546,91.6,10835,2686,147,157,93.6,257,274,93.8,91,108,84.3,0.2,3,32,2,0,28,7,0.69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,37,26,29,7,1,16,27,59.3,11,122,45,36.9,67,49,6,22,10,0,12,21,58,27,1,661,72,325,338,42,3,641,2,2,100,2,0,432,3338,1644,50,6,0,4,3,453,437,96.5,0,0,14,8,1,1,0,85,13,16,44.8
"347","11","Manuel Lazzari",32,30,2613,29,2,5,2,0,0,2,1,0.07,0.17,0.24,0.07,0.24,24,6,25,0.83,0.21,0.08,0.33,19.1,0,950,1180,80.5,15952,3731,451,515,87.6,393,476,82.6,74,131,56.5,3.9,31,28,33,20,38,62,2.14,50,2,2,3,4,1,8,0.28,6,0,0,1,1,0,28,15,13,10,5,15,43,34.9,28,271,71,26.2,93,109,69,40,4,0,36,24,52,33,0,1448,47,325,609,646,70,1239,28,54,51.9,32,1,970,7336,5124,220,74,24,31,29,1123,927,82.5,94,0,26,54,2,91,1,167,17,21,44.7
"348","11","Marco Bertini",1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,41,19,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,6,4,66.7,4,2,0,1,0,0,1,0,1,0,0,4,1,2,2,0,0,4,0,0,0,0,0,2,20,10,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,1,0,0,NA
"349","11","Marco Parolo",18,7,653,7.3,0,2,0,0,0,5,0,0,0.28,0.28,0,0.28,7,1,14.3,0.96,0.14,0,0,13.7,0,292,354,82.5,6520,2110,89,105,84.8,136,154,88.3,66,89,74.2,0.8,4,22,5,0,27,9,1.24,9,0,0,0,0,0,2,0.28,2,0,0,0,0,0,20,7,5,11,4,8,25,32,17,179,58,32.4,54,86,39,21,5,0,16,12,32,28,0,450,45,177,237,62,7,437,2,4,50,3,0,244,1271,688,18,9,0,6,4,299,270,90.3,13,0,21,2,1,0,0,78,19,17,52.8
"350","11","Mateo Musacchio",4,2,229,2.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,116,88.8,2082,448,35,36,97.2,46,50,92,20,26,76.9,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27,11,40.7,20,7,0,6,1,0,5,4,5,8,0,137,8,60,75,16,0,131,1,1,100,1,0,92,545,229,5,5,0,2,1,99,98,99,0,0,3,4,0,0,0,14,1,7,12.5
"351","11","Mohamed Fares",21,12,1139,12.7,0,1,0,0,0,5,0,0,0.08,0.08,0,0.08,14,4,28.6,1.11,0.32,0,0,18.7,0,426,555,76.8,7026,1943,206,232,88.8,169,214,79,33,73,45.2,1.5,14,18,15,12,29,28,2.21,24,1,1,1,0,1,3,0.24,2,0,0,1,0,0,18,9,8,7,3,7,20,35,13,175,35,20,56,77,42,31,1,0,30,13,31,14,0,688,35,167,266,290,25,625,7,18,38.9,9,0,417,2027,1210,61,21,6,17,12,494,441,89.3,46,0,28,8,2,47,0,97,12,13,48
"352","11","Nicolo Armini",1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,75,39,24,3,3,100,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,2,2,1,0,5,0,0,0,0,0,2,19,7,1,0,0,0,0,3,3,100,0,0,1,0,0,1,0,1,0,1,0
"353","11","Opponent Total",38,418,3420,38,53,33,43,10,10,87,3,1.39,0.87,2.26,1.13,2,387,143,37,10.18,3.76,0.11,0.3,17.3,11,14812,18384,80.6,291084,93588,5905,6732,87.7,6332,7296,86.8,2295,3654,62.8,28.4,291,1001,261,59,1194,634,16.68,441,59,43,36,43,12,88,2.32,52,8,8,7,11,2,599,396,300,211,88,193,539,35.8,346,5535,1653,29.9,1871,2353,1311,552,135,3,417,433,1032,870,16,22603,2659,7787,11048,5306,753,20908,431,693,62.2,464,34,14586,78707,42419,1585,533,138,454,422,17617,14823,84.1,1237,1,459,484,45,389,2,3057,531,583,47.7
"354","11","Patric",25,18,1595,17.7,0,1,0,0,0,8,0,0,0.06,0.06,0,0.06,7,0,0,0.39,0,0,0,21,0,1044,1201,86.9,23756,6278,254,281,90.4,550,591,93.1,234,314,74.5,1.1,11,92,20,5,62,28,1.58,26,0,0,1,0,1,5,0.28,4,0,0,1,0,0,28,13,15,9,4,12,27,44.4,15,262,80,30.5,122,110,30,24,4,0,20,13,41,65,1,1345,123,534,714,181,12,1290,1,3,33.3,2,0,946,5310,2614,71,20,1,7,6,1003,971,96.8,17,0,22,6,2,20,0,179,16,17,48.5
"355","11","Pepe Reina",29,29,2610,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,1120,81.6,26272,17009,159,159,100,393,398,98.7,357,558,64,0,1,12,1,0,1,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,100,1,0,0,1,0,0,1,0,0,2,0,1174,1059,1165,12,0,0,969,1,1,100,1,0,699,4542,2758,0,0,0,1,0,731,730,99.9,0,0,0,1,0,0,0,110,0,0,NA
