"","Yearly.Salary","Player.Name","Position","Nationality","team.y","Age","X90s","goal.90","PKatt","CrdY","CrdR","G.PK","SoT.","Sh.90","SoT.90","G.Sh","Dist","FK","total.completed","X.total..completed.","short.","X.medium","long..","SCA90","PassDead","Drib","Sh.y","Fld","Def","GCA","GCA90","TklW","Att.3rd.x","Past","Press.att","Pass","Err","Def.Pen","X.Pl","Megs","CPA","Mis","X2CrdY","Off","Crs","Won","Lost","Won.","PK"
"1",832000,"Aaron Hickey","D","Scotland","bologna-fc-1909",18,8.4,0,0,3,"Yes",0,33.3,0.36,0.12,0,28.1,1,339,83.9,91.1,85.6,66.7,0.83,1,0,0,"Equal and under",0,1,0.12,6,1,11,15,15,0,30,10,0,2,10,0,0,6,3,4,42.9,"No"
"2",9724000,"Aaron Ramsey","M","Wales","juventus",29,12.1,2,0,2,"No",0.17,43.5,1.9,0.83,0.09,13.8,0,626,85.5,89.7,86.9,74.1,4.79,5,2,1,"Equal and under",1,7,0.58,16,2,19,63,12,1,17,12,1,9,24,0,3,19,7,16,30.4,"No"
"3",6968000,"Achraf Hakimi","D","Morocco","fc-internazionale-milano",21,29.6,7,0,6,"No",0.24,39.5,1.28,0.51,0.18,16.3,2,1279,82.5,88.6,85.8,64.2,2.53,4,3,0,"Over",0,18,0.61,30,8,32,147,39,0,50,40,8,36,44,0,8,105,13,29,31,"No"
"4",1612000,"Adam Marusic","D","Montenegro","lazio",26,33,2,0,3,"No",0.06,44.4,0.82,0.36,0.07,14.5,0,1352,83.5,88.9,88.3,67.2,1.76,1,1,5,"Equal and under",1,6,0.18,28,3,22,53,50,1,111,28,1,10,18,0,4,50,43,25,63.2,"No"
"5",2132000,"Adam Ounas","M","Algeria","cagliari",23,3.4,0,0,0,"No",0,0,1.75,0,0,17.7,0,83,68.6,85,68.2,56.5,3.8,0,2,0,"Equal and under",0,2,0.58,1,0,7,9,6,0,0,20,0,2,7,0,1,11,3,5,37.5,"No"
"6",2132000,"Adam Ounas","M","Algeria","crotone",23,13.3,4,0,1,"No",0.3,40,1.88,0.75,0.16,17.1,0,389,78.7,84.7,85.9,65.1,3.3,4,7,1,"Equal and under",0,7,0.53,4,2,5,54,11,0,5,48,3,15,23,0,9,27,8,18,30.8,"No"
"7",1456000,"Adama Soumaoro","D","France","bologna-fc-1909",28,19.5,1,0,4,"No",0.05,28.6,0.36,0.1,0.14,7.4,0,821,91.5,92.4,95.9,80.1,0.46,0,0,0,"Equal and under",1,0,0,16,0,6,6,20,0,166,3,0,0,4,0,0,0,70,19,78.7,"No"
"8",1144000,"Adolfo Gaich","ST","Argentina","benevento",21,8.5,2,0,1,"No",0.23,30.4,2.7,0.82,0.09,13.7,0,90,63.8,68.6,66.7,81.8,1.64,0,2,0,"Equal and under",2,3,0.35,3,1,9,74,8,0,4,12,4,2,25,0,3,3,15,52,22.4,"No"
"9",9724000,"Adrien Rabiot","M","France","juventus",25,25.7,4,0,7,"Yes",0.16,35.3,1.32,0.47,0.12,16.3,0,1339,90.4,91,93.3,89.8,1.63,0,1,2,"Equal and under",0,7,0.27,45,11,32,85,35,1,97,29,0,9,21,1,0,14,40,23,63.5,"No"
"10",1664000,"Adrien Silva","M","Portugal","u.c.-sampdoria",31,17.8,1,0,8,"Yes",0.06,16.7,0.34,0.06,0.17,22.3,0,839,87.5,90.6,89.4,83.2,1.63,1,0,0,"Equal and under",0,3,0.17,26,2,32,77,36,0,43,10,0,0,12,1,0,9,10,20,33.3,"No"
"11",832000,"Adrien Tameze","M","France","hellas-verona",26,25.6,1,0,6,"No",0.04,17.6,0.66,0.12,0.06,20.5,0,821,80.2,83.7,85.9,66,1.37,0,3,0,"Equal and under",2,3,0.12,41,3,22,84,41,2,58,39,2,3,28,0,2,16,47,51,48,"No"
"12",936000,"Ahmad Benali","M","Libya","crotone",28,13.5,0,0,2,"No",0,36.4,0.82,0.3,0,18.4,0,661,84.9,91.3,89.1,64.1,2.15,4,2,0,"Equal and under",0,1,0.07,22,0,33,46,11,0,49,10,0,3,15,0,1,16,11,6,64.7,"No"
"13",1872000,"Alberto Cerri","ST","Italy","cagliari",24,4.1,1,0,1,"No",0.24,37.5,3.9,1.46,0.06,10,0,95,66.9,76.7,63,66.7,5.37,0,3,4,"Equal and under",0,2,0.49,5,1,4,27,3,0,10,8,0,3,20,0,1,2,34,25,57.6,"No"
"14",1664000,"Alberto Grassi","M","Italy","parma-calcio-1913",25,13.1,0,0,3,"No",0,27.3,0.84,0.23,0,18.9,0,370,80.3,85.5,86.1,62.7,0.84,0,0,1,"Equal and under",0,0,0,13,3,19,39,29,0,53,5,0,4,14,0,1,7,14,14,50,"No"
"15",2028000,"Albin Ekdal","M","Sweden","u.c.-sampdoria",30,25.5,2,0,9,"No",0.08,23.1,0.51,0.12,0.15,17.9,0,896,84,88.3,86.9,74.4,1.1,0,2,1,"Equal and under",4,1,0.04,49,7,46,82,40,0,70,23,0,1,12,0,0,3,38,29,56.7,"No"
"16",5252000,"Aleksandar Kolarov","D","Serbia","fc-internazionale-milano",34,4.3,0,0,0,"No",0,33.3,1.38,0.46,0,29.8,0,318,85.7,92.1,90.7,68.1,3.46,2,0,1,"Equal and under",1,2,0.46,5,1,1,4,3,0,40,0,0,0,3,0,0,8,13,5,72.2,"No"
"17",2704000,"Alessandro Bastoni","D","Italy","fc-internazionale-milano",21,32.5,0,0,6,"No",0,18.2,0.34,0.06,0,10,0,2059,89.9,94.9,93.9,75.2,0.95,0,0,2,"Equal and under",1,4,0.12,26,3,13,31,28,1,310,8,0,1,9,0,0,16,60,34,63.8,"No"
"19",390000,"Alessandro Buongiorno","D","Italy","torino",21,9.5,0,0,4,"No",0,0,0.31,0,0,7.1,0,360,85.1,91.2,92,60.8,0.21,0,0,0,"Equal and under",0,0,0,6,0,4,6,12,1,72,2,0,0,6,0,1,0,24,9,72.7,"No"
"20",676000,"Alessandro Deiola","M","Italy","cagliari",24,6.8,0,0,2,"No",0,16.7,0.88,0.15,0,22.2,0,197,84.2,93.5,85.6,74.4,2.05,0,0,2,"Equal and under",0,1,0.15,7,4,14,19,9,0,21,2,1,0,7,0,0,4,9,2,81.8,"No"
"21",676000,"Alessandro Deiola","M","Italy","spezia-calcio",24,4,0,0,1,"No",0,20,1.25,0.25,0,23.6,1,127,77,86.7,86.7,57.1,2.5,3,0,0,"Equal and under",0,0,0,6,0,4,14,3,0,8,1,0,1,2,0,0,3,3,6,33.3,"No"
"22",676000,"Alessandro Tripaldelli","D","Italy","cagliari",21,3.3,0,0,1,"No",0,0,0,0,0,0,0,80,64.5,63.4,70.3,54.5,0.3,1,0,0,"Equal and under",0,0,0,4,1,2,8,7,0,12,2,0,1,3,0,0,8,7,8,46.7,"No"
"23",390000,"Alessandro Tuia","D","Italy","benevento",30,19.6,1,0,6,"No",0.05,14.3,0.36,0.05,0.14,12.2,0,621,79,91.1,85.5,60.7,0.46,0,0,1,"Equal and under",1,0,0,30,2,11,6,18,1,172,4,0,0,6,0,0,7,28,15,65.1,"No"
"25",5928000,"Alessio Romagnoli","D","Italy","ac-milan",25,21.2,1,0,7,"No",0.05,20,0.71,0.14,0.07,6.6,0,914,90.5,94.7,94.3,74.3,0.66,0,0,2,"Equal and under",0,4,0.19,9,2,10,8,14,1,177,0,0,0,4,0,0,1,58,25,69.9,"No"
"27",832000,"Alex Ferrari","D","Italy","u.c.-sampdoria",26,9.8,0,0,3,"No",0,0,0,0,0,0,0,413,85.2,91,89.6,72.4,0.61,0,0,0,"Equal and under",0,2,0.2,23,1,13,12,10,0,65,2,0,1,7,0,0,4,17,8,68,"No"
"29",10140000,"Alex Sandro","D","Brazil","juventus",29,20.6,2,0,2,"No",0.1,21.4,0.68,0.15,0.14,13.6,0,1223,85.8,90.6,92.6,67.3,1.84,1,2,2,"Equal and under",0,6,0.29,28,7,12,31,32,0,121,16,1,8,16,0,0,45,38,27,58.5,"No"
"30",2912000,"Alexandr Kokorin","ST","Russia","acf-fiorentina",29,1,0,0,1,"No",0,0,0,0,0,0,0,27,84.4,95,100,33.3,0,0,0,0,"Equal and under",0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,"No"
"31",2704000,"Alexey Miranchuk","M","Russia","atalanta",24,7.5,4,0,0,"No",0.53,43.8,2.13,0.93,0.25,15.7,1,321,78.7,84.2,82.1,63.3,4.13,2,2,1,"Equal and under",0,6,0.8,10,6,3,50,1,0,2,16,1,10,13,0,2,9,14,12,53.8,"No"
"32",1560000,"Alexis Saelemaekers","D","Belgium","ac-milan",21,22.4,2,0,7,"Yes",0.09,25,1.25,0.31,0.07,17.7,0,710,80.1,87,81.2,50,3.21,0,5,0,"Over",1,8,0.36,31,6,41,147,39,0,14,45,1,9,42,1,6,41,7,25,21.9,"No"
"33",9724000,"Alexis Sanchez","ST","Chile","fc-internazionale-milano",31,12.7,7,1,0,"No",0.55,53.6,2.2,1.18,0.25,15.6,4,414,78.3,82.9,77.4,75.8,5.58,8,3,3,"Equal and under",0,15,1.18,10,5,13,115,8,0,2,29,1,13,36,0,10,18,13,11,54.2,"Yes"
"34",2340000,"Alfred Duncan","M","Ghana","acf-fiorentina",27,1.8,0,0,0,"No",0,0,0.56,0,0,25,0,65,76.5,83.3,81.3,70.6,2.22,0,0,0,"Equal and under",0,0,0,1,0,2,7,2,0,1,5,1,0,1,0,0,1,2,5,28.6,"No"
"35",2340000,"Alfred Duncan","M","Ghana","cagliari",27,11.9,0,0,2,"No",0,0,0.59,0,0,24.9,0,491,81.2,85.6,85.3,66,1.52,3,0,0,"Equal and under",0,2,0.17,15,2,11,25,8,0,30,13,1,3,13,0,0,9,12,14,46.2,"No"
"36",3796000,"Alvaro Morata","ST","Spain","juventus",27,22.4,11,1,3,"Yes",0.45,42.6,2.41,1.03,0.19,11.4,0,458,74.8,77.4,80.9,66.2,3.31,0,4,6,"Over",2,15,0.67,12,7,13,160,20,0,24,27,4,18,62,0,20,29,32,32,50,"Yes"
"37",130000,"Amadou Diambo","M","Ghana","benevento",19,0,0,0,0,"No",0,0,0,0,0,0,0,7,87.5,100,66.7,0,0,0,0,0,"Equal and under",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"No"
"38",4368000,"Amadou Diawara","M","Guinea","as-roma",23,7.3,1,0,4,"Yes",0.14,57.1,0.96,0.55,0.14,20.3,0,422,89.2,92.1,91.5,77.9,0.96,0,0,0,"Equal and under",0,1,0.14,12,0,8,18,9,0,24,3,0,1,1,1,0,0,3,3,50,"No"
"39",338000,"Amer Gojak","M","Bosnia & Herzegovina","torino",23,5.3,1,0,1,"No",0.19,37.5,1.52,0.57,0.13,19.5,0,186,74.1,90.5,68.2,55.3,2.65,5,1,1,"Equal and under",1,2,0.38,4,1,7,21,5,0,3,6,0,1,9,0,3,15,3,13,18.8,"No"
"40",2652000,"Amir Rrahmani","D","Kosovo","napoli",26,12.2,1,0,2,"No",0.08,40,0.41,0.16,0.2,8.7,0,532,92,94.5,95,83.2,0.33,0,0,1,"Equal and under",0,2,0.16,10,0,3,7,6,1,115,3,0,0,1,0,0,2,28,16,63.6,"No"
"41",3536000,"Andrea Belotti","ST","Italy","torino",26,32.1,13,5,4,"No",0.28,33.3,3.18,1.06,0.09,16.9,8,502,69,79.1,69.4,62.8,3.46,1,13,11,"Over",6,17,0.53,26,11,22,164,28,0,25,51,1,22,90,0,21,22,78,122,39,"Yes"
"42",442000,"Andrea Carboni","D","Italy","cagliari",19,12.1,0,0,2,"No",0,0,0.41,0,0,9.7,0,466,78.6,89.2,84.7,54,0.58,0,0,2,"Equal and under",0,1,0.08,10,0,12,11,23,0,77,6,2,1,2,0,0,15,19,21,47.5,"No"
"44",3536000,"Andrea Conti","D","Italy","ac-milan",26,0.3,0,0,0,"No",0,0,0,0,0,0,0,21,84,85.7,87.5,50,1.96085953878407,0,0,0,"Equal and under",0,0,0,1,0,0,1,1,0,1,2,0,0,1,0,0,1,0,0,0,"No"
"45",3536000,"Andrea Conti","D","Italy","parma-calcio-1913",26,9,0,0,3,"No",0,40,0.56,0.22,0,14,0,377,83.4,91.4,87.2,64.8,1.96085953878407,0,0,1,"Equal and under",1,0,0,18,2,20,15,13,0,27,2,0,0,6,0,0,15,10,8,55.6,"No"
"46",1352000,"Andrea Favilli","ST","Italy","hellas-verona",23,3.8,2,0,1,"No",0.53,33.3,3.19,1.06,0.17,12.5,0,60,73.2,75,73.9,100,2.65,0,1,0,"Equal and under",1,1,0.27,3,2,1,25,2,0,3,4,0,4,18,0,9,0,11,29,27.5,"No"
"47",1352000,"Andrea Masiello","D","Italy","genoa-cfc",34,28.5,0,0,6,"No",0,0,0.18,0,0,16.4,0,1175,85.3,94,91.2,64.6,0.49,0,0,1,"Equal and under",0,0,0,22,5,25,18,26,0,221,2,0,1,2,0,1,5,39,43,47.6,"No"
"48",3224000,"Andrea Petagna","ST","Italy","napoli",25,10.7,4,0,0,"No",0.37,42.3,2.43,1.03,0.15,10.2,0,193,80.4,84.3,82.6,83.3,3.45,1,2,3,"Equal and under",0,5,0.47,2,0,3,46,6,0,11,8,1,18,18,0,6,6,25,34,42.4,"No"
"49",3536000,"Andrea Pinamonti","ST","Italy","fc-internazionale-milano",21,1.9,1,0,0,"No",0.53,50,2.13,1.07,0.25,14.3,0,38,70.4,80,80,33.3,2.13,0,0,0,"Equal and under",0,2,1.07,0,0,0,26,1,0,2,2,0,2,8,0,1,1,2,3,40,"No"
"50",2028000,"Andrea Poli","M","Italy","bologna-fc-1909",30,4.3,1,0,1,"No",0.23,66.7,0.7,0.47,0.33,10.5,0,186,88.6,89.3,95.3,66.7,3.29,0,0,0,"Equal and under",2,1,0.23,7,3,13,10,16,0,19,5,0,0,5,0,0,2,2,6,25,"No"
"51",3224000,"Andrea Ranocchia","D","Italy","fc-internazionale-milano",32,7.8,0,0,2,"No",0,22.2,1.15,0.26,0,6.4,0,462,95.7,95.4,97.5,89.9,0.64,0,0,1,"Equal and under",1,1,0.13,7,1,2,1,5,0,68,0,0,0,1,0,1,0,31,10,75.6,"No"
"52",780000,"Andrea Rispoli","D","Italy","crotone",31,7.2,0,0,4,"No",0,25,0.55,0.14,0,22.5,0,224,70.4,82.6,80.2,46.6,2.21,2,0,0,"Equal and under",0,0,0,5,2,4,21,16,2,27,4,0,2,8,0,1,21,6,6,50,"No"
"53",1508000,"Andreas Cornelius","ST","Denmark","parma-calcio-1913",27,21.1,1,0,4,"No",0.05,22.6,1.47,0.33,0.03,11.3,0,409,69.9,75.3,70.4,67.3,2.04,0,2,3,"Equal and under",1,6,0.28,5,5,10,150,8,1,26,15,1,8,64,0,15,11,142,89,61.5,"No"
"54",1508000,"Andreas Skov Olsen","ST","Denmark","bologna-fc-1909",20,13.1,2,0,1,"No",0.15,33.3,2.29,0.76,0.07,18.5,2,419,75.5,86.8,78.4,46.3,3.05,6,4,0,"Equal and under",0,2,0.15,10,3,11,55,23,0,20,18,0,22,17,0,2,39,8,10,44.4,"No"
"55",676000,"Andres Tello","M","Colombia","benevento",24,4.6,1,0,3,"No",0.22,42.9,1.53,0.65,0.14,14.4,0,134,69.4,84,71,45.9,1.09,1,0,0,"Equal and under",0,0,0,8,0,16,17,10,0,18,4,0,4,9,0,0,6,14,10,58.3,"No"
"56",832000,"Andrey Galabinov","ST","Bulgaria","spezia-calcio",31,4.8,3,1,0,"No",0.63,42.9,1.47,0.63,0.43,12,0,80,73.4,74.5,69.4,75,1.26,0,0,0,"Equal and under",0,2,0.42,1,0,0,26,2,0,5,3,0,2,16,0,3,1,9,24,27.3,"Yes"
"57",234000,"Andri Fannar Baldursson","M","Iceland","bologna-fc-1909",18,2.4,0,0,2,"No",0,0,0.83,0,0,8,0,55,78.6,84,86.5,25,1.66,0,0,0,"Equal and under",0,1,0.41,3,1,2,13,4,0,10,1,0,0,5,0,1,0,5,5,50,"No"
"59",4992000,"Ante Rebic","M","Croatia","ac-milan",26,19.7,11,0,4,"Yes",0.56,52.3,2.23,1.17,0.25,14.1,0,307,63.6,73,61.7,53.1,3.6,1,5,5,"Equal and under",2,13,0.66,18,15,27,158,22,0,19,26,2,23,48,0,11,50,22,44,33.3,"No"
"60",676000,"Antonin Barak","M","Czech Republic","hellas-verona",25,30.7,7,0,5,"Yes",0.23,34.9,1.4,0.49,0.16,15.3,1,1027,78.2,83.2,82.3,66.7,1.79,0,4,1,"Equal and under",1,7,0.23,28,8,35,137,38,1,60,33,0,17,31,0,4,17,70,94,42.7,"No"
"61",988000,"Antonino La Gumina","ST","Italy","u.c.-sampdoria",24,3.8,0,0,0,"No",0,9.1,2.9,0.26,0,15,0,49,68.1,65.7,83.3,33.3,1.06,0,0,1,"Equal and under",1,1,0.26,3,2,0,54,1,0,6,4,0,5,17,0,2,4,11,30,26.8,"No"
"62",1612000,"Antonio Barreca","D","Italy","acf-fiorentina",25,0.9,0,0,0,"No",0,50,2.12,1.06,0,14.1,0,31,64.6,80,68.4,14.3,1.06,0,0,0,"Equal and under",0,0,0,0,0,1,2,2,0,1,0,0,1,0,0,1,4,1,6,14.3,"No"
"63",5044000,"Antonio Candreva","M","Italy","u.c.-sampdoria",33,27.8,5,2,1,"No",0.11,31.6,2.05,0.65,0.05,22.2,4,1099,67.5,86.6,75,44,3.77,29,4,6,"Equal and under",0,13,0.47,14,2,30,72,36,0,49,34,5,15,43,0,10,153,2,15,11.8,"Yes"
"64",286000,"Antonio Mazzotta","D","Italy","crotone",30,0.6,0,0,1,"No",0,0,0,0,0,0,0,7,63.6,100,66.7,0,0,0,0,0,"Equal and under",0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,1,1,0,100,"No"
"66",2028000,"Antonio Sanabria","ST","Paraguay","torino",24,10.9,5,0,2,"No",0.46,57.9,1.75,1.01,0.26,14.4,0,206,76.3,77.7,84.6,70.8,1.75,0,1,1,"Equal and under",1,2,0.18,4,3,8,89,6,0,7,10,2,5,25,0,3,5,27,47,36.5,"No"
"67",988000,"Ardian Ismajli","D","Albania","spezia-calcio",23,14.4,1,0,3,"Yes",0.07,16.7,0.42,0.07,0.17,11.3,0,633,89.3,89.2,95.3,77.9,0.56,0,0,3,"Equal and under",0,3,0.21,12,1,9,3,6,2,81,0,0,0,1,1,0,1,48,29,62.3,"No"
"68",676000,"Arkadiusz Reca","D","Poland","crotone",25,25.7,2,0,7,"No",0.08,23.3,1.17,0.27,0.07,18.3,0,735,70.2,79.7,74,54.6,1.91,3,6,0,"Over",2,13,0.51,21,7,31,69,42,1,107,36,2,23,36,0,5,84,33,36,47.8,"No"
"69",3016000,"Armando Izzo","D","Italy","torino",28,22.3,2,0,3,"No",0.09,20,0.67,0.13,0.13,8.1,0,965,82.7,93.7,88.3,59.9,1.12,0,1,3,"Equal and under",1,0,0,24,2,24,26,20,0,115,7,0,0,11,0,2,13,69,37,65.1,"No"
"70",6968000,"Arthur","M","Brazil","juventus",23,12.9,1,0,3,"No",0.08,33.3,0.23,0.08,0.33,23,0,1013,94.4,94.2,96.3,92.1,2.02,0,0,0,"Equal and under",1,1,0.08,15,0,20,26,10,2,50,16,1,1,10,0,0,0,1,5,16.7,"No"
"71",1664000,"Artur Ionita","M","Moldova","benevento",29,31.5,2,0,6,"No",0.06,33.3,0.76,0.25,0.08,18.3,0,598,78,85.3,80.1,59.5,0.83,1,2,0,"Equal and under",2,4,0.13,35,5,41,103,31,0,55,21,0,2,23,0,1,17,71,89,44.4,"No"
"72",442000,"Arturo Calabresi","D","Italy","bologna-fc-1909",24,0.2,0,0,0,"No",0,0,0,0,0,0,0,4,66.7,0,75,50,0,0,0,0,"Equal and under",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"No"
"73",442000,"Arturo Calabresi","D","Italy","cagliari",24,0.2,0,0,0,"No",0,0,0,0,0,0,0,14,77.8,75,100,50,0,0,0,0,"Equal and under",0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,1,1,0,100,"No"
"74",9048000,"Arturo Vidal","M","Chile","fc-internazionale-milano",33,12.6,1,0,3,"No",0.08,14.3,1.66,0.24,0.05,14,0,638,85.5,88.4,87,81,2.69,0,0,1,"Equal and under",1,5,0.4,23,6,26,39,26,0,25,5,0,4,8,0,0,12,22,16,57.9,"No"
"75",4732000,"Ashley Young","D","England","fc-internazionale-milano",35,15.8,1,0,4,"No",0.06,33.3,0.95,0.32,0.07,16.5,1,551,81.5,95,81,60.3,2.46,6,1,0,"Equal and under",0,4,0.25,9,5,7,37,23,0,38,7,0,6,9,0,3,36,5,8,38.5,"No"
"77",936000,"Bartosz Bereszynski","D","Poland","u.c.-sampdoria",28,29,1,0,2,"No",0.03,33.3,0.1,0.03,0.33,16.8,0,1220,81.6,90.2,84.8,59.3,0.83,1,2,0,"Equal and under",0,0,0,46,7,37,59,57,3,145,18,2,4,22,0,0,29,36,32,52.9,"No"
"78",1768000,"Bastos","D","Angola","lazio",27,0.7,0,0,0,"No",0,0,0,0,0,0,0,39,92.9,90,94.1,100,0,0,0,0,"Equal and under",0,0,0,2,1,1,1,3,0,7,2,0,0,0,0,0,0,1,0,100,"No"
"79",1508000,"Berat Djimsiti","D","Albania","atalanta",27,29.2,0,0,8,"No",0,4.8,0.72,0.03,0,9.2,0,1558,88.1,90.8,92.2,75.5,1.3,1,1,4,"Equal and under",0,7,0.24,26,3,20,34,30,0,168,7,1,3,17,0,1,9,78,30,72.2,"No"
"80",1092000,"Borja Mayoral","ST","Spain","as-roma",23,17.2,10,0,1,"No",0.58,39,2.38,0.93,0.24,13.9,0,293,80.1,84,82,80,2.96,0,4,7,"Equal and under",3,8,0.46,5,4,11,141,6,1,5,16,1,14,35,0,13,8,16,62,20.5,"No"
"81",1872000,"Borja Valero","M","Spain","acf-fiorentina",35,5.5,0,0,3,"No",0,0,0.92,0,0,19.9,0,276,89.6,93.8,89.8,85,1.83,1,0,0,"Equal and under",0,1,0.18,7,0,9,18,3,0,12,8,1,1,7,0,1,1,2,6,25,"No"
"82",390000,"Bosko Sutalo","D","Croatia","atalanta",20,2.6,0,0,0,"No",0,0,0,0,0,0,0,130,83.9,86.3,86.9,88.9,1.93,0,0,0,"Equal and under",0,1,0.39,5,3,2,7,2,0,8,1,0,0,3,0,0,2,14,8,63.6,"No"
"83",5928000,"Brahim Diaz","ST","Spain","ac-milan",20,13.6,4,0,2,"No",0.29,34.6,1.91,0.66,0.15,16.3,0,421,86.8,91.2,88.3,67.5,3.44,4,5,3,"Over",0,11,0.81,20,3,11,95,11,0,7,34,1,6,34,0,1,8,6,30,16.7,"No"
"84",1196000,"Bram Nuytinck","D","Holland","udinese",30,18.2,1,0,1,"No",0.05,50,0.22,0.11,0.25,14,0,699,85.8,91.7,94.4,65.3,0.33,0,1,0,"Equal and under",0,0,0,14,3,12,9,19,0,164,3,1,0,0,0,0,3,47,18,72.3,"No"
"85",988000,"Bremer","D","Brazil","torino",23,32.6,5,0,2,"No",0.15,34.6,0.8,0.28,0.19,8.9,0,1346,84.4,92.3,91.3,65.8,0.58,0,0,2,"Equal and under",1,2,0.06,41,2,19,22,40,0,276,7,0,0,9,0,0,1,92,60,60.5,"No"
"86",1196000,"Bruno Alves","D","Portugal","parma-calcio-1913",38,18.1,1,0,3,"No",0.06,30,0.55,0.17,0.1,22,3,796,86.9,92.1,89.3,81.5,0.39,1,0,0,"Equal and under",0,0,0,6,0,5,5,14,0,199,2,0,0,2,0,1,7,45,7,86.5,"No"
"87",3224000,"Bruno Peres","D","Brazil","as-roma",30,15.9,1,0,6,"No",0.06,50,0.76,0.38,0.08,17.1,0,633,83,91.5,85.6,68.1,2.65,4,1,2,"Equal and under",0,4,0.25,14,2,14,27,22,0,31,15,0,14,17,0,1,47,5,15,25,"No"
"88",3224000,"Bryan Cristante","D","Italy","as-roma",25,23.9,1,0,8,"No",0.04,25.9,1.13,0.29,0.04,17.9,0,1276,83.5,89,92.3,66.2,1.46,0,2,4,"Equal and under",1,5,0.21,31,3,18,70,20,2,187,17,0,3,17,0,4,11,37,27,57.8,"No"
"89",1196000,"Bryan Dabo","M","Burkina Faso","benevento",28,12.4,0,0,5,"No",0,16.7,0.97,0.16,0,17.9,0,456,78.1,82.7,81.3,68.2,1.77,1,0,0,"Equal and under",0,2,0.16,8,2,11,29,13,0,31,14,1,5,20,0,1,14,53,21,71.6,"No"
"90",130000,"Bryan Reynolds","D","U.S.A.","as-roma",19,3.1,0,0,0,"No",0,0,0,0,0,0,0,124,84.4,91.5,85.5,61.1,0.64,0,0,0,"Equal and under",0,0,0,3,2,7,14,3,0,1,4,0,0,5,0,0,5,3,4,42.9,"No"
"91",2860000,"Carles Perez","ST","Spain","as-roma",22,8.6,2,0,0,"No",0.23,34.8,2.68,0.93,0.09,15.6,0,235,77.6,82.7,83.1,51.6,3.73,6,6,3,"Equal and under",1,5,0.58,5,1,17,82,13,0,6,17,1,12,16,0,0,13,3,12,20,"No"
"93",936000,"Charalampos Lykogiannis","D","Greece","cagliari",26,26.9,4,0,10,"Yes",0.15,25,1.04,0.26,0.14,20.3,9,822,68.8,86,75.4,38.7,1.04,8,0,2,"Equal and under",1,2,0.07,15,4,17,53,54,0,126,15,1,4,24,2,2,70,60,35,63.2,"No"
"94",5304000,"Chris Smalling","D","England","as-roma",30,12.3,0,0,3,"No",0,14.3,0.57,0.08,0,8.7,0,613,92.3,94.3,96.8,78,0.41,0,0,0,"Equal and under",1,1,0.08,7,1,7,4,11,1,111,4,0,0,5,0,1,0,32,14,69.6,"No"
"95",12636000,"Christian Eriksen","M","Denmark","fc-internazionale-milano",28,15.4,3,0,1,"No",0.19,36.7,1.95,0.71,0.1,22.2,7,844,82.1,90.9,90.4,53.4,3.31,18,0,3,"Equal and under",0,2,0.13,8,2,16,48,20,1,28,10,2,2,22,0,1,26,12,5,70.6,"No"
"96",2132000,"Christian Kouame","ST","Ivory Coast","acf-fiorentina",22,11.1,1,0,4,"No",0.09,31.6,1.72,0.54,0.05,9.8,0,248,75.2,79.4,77.4,66.7,1.54,0,1,0,"Equal and under",0,3,0.27,11,9,8,89,5,0,5,16,0,8,42,0,5,7,47,50,48.5,"No"
"97",124800,"Christian Pastina","D","Italy","benevento",19,1.3,0,0,1,"No",0,0,0,0,0,0,0,53,80.3,89.7,81,64.3,0.74,0,0,0,"Equal and under",0,1,0.74,2,0,0,2,1,0,8,0,0,0,0,0,0,1,0,1,0,"No"
"99",4108000,"Ciro Immobile","ST","Italy","lazio",29,31.7,20,8,4,"Yes",0.51,38.6,3.6,1.39,0.14,16,0,663,74.7,80.2,72.2,68.2,3.79,2,11,13,"Over",1,18,0.57,9,7,18,227,15,0,10,37,2,36,76,0,30,20,27,56,32.5,"Yes"
"100",436800,"Claudio Terzi","D","Italy","spezia-calcio",36,20.8,1,0,9,"Yes",0.05,40,0.24,0.1,0.2,8.9,0,1107,83.7,90.8,91.4,72.5,0.53,1,0,1,"Equal and under",0,2,0.1,14,1,11,4,22,1,153,5,0,0,2,1,2,5,45,28,61.6,"No"
"101",1820000,"Cristian Ansaldi","D","Argentina","torino",33,21.6,1,1,1,"No",0,37.5,0.74,0.28,0,23.9,2,684,67.9,87.2,75.6,43.1,2.82,13,3,2,"Equal and under",3,8,0.37,26,8,15,62,25,1,71,36,2,10,14,0,0,133,7,16,30.4,"Yes"
"102",1144000,"Cristian Dell'Orco","D","Italy","spezia-calcio",26,2.9,0,0,0,"No",0,0,0.34,0,0,6.7,0,110,76.9,77.8,92.2,54.5,0.34,0,0,0,"Equal and under",0,0,0,1,0,1,5,5,0,24,0,0,0,2,0,0,0,5,4,55.6,"No"
